para_id,sent_id,sentence,label,avg_word_length,sentence_length_words,sentence_position,sentence_position_norm,type_token_ratio,lexical_density,noun_ratio,verb_ratio,adj_ratio,pronoun_ratio,noun_verb_ratio,causal_marker_ratio,contrast_marker_ratio,named_entity_density,gpt2_surprisal_mean,gpt2_surprisal_max,gpt2_surprisal_min,gpt2_surprisal_var,gpt2_surprisal_sum,gpt2_surprisal_std,bert_surprisal_mean,bert_surprisal_max,bert_surprisal_min,bert_surprisal_var,bert_surprisal_sum,bert_surprisal_std,rst_depth,rst_is_nucleus,rst_relation_type_encoded,rst_centrality_score,rst_is_root,rst_relation_direction,rst_span_length,intra_clause_count,intra_clause_density,intra_has_nucleus_satellite_relation,intra_avg_clause_depth,intra_top_clause_is_nucleus
P000709,P000709_S002,"Early in his career, the live album had inspired him to incorporate string arrangements into his hip-hop production.",0,5.052631578947368,19,3,0.42857142857142855,0.9473684210526315,0.631578947368421,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.4999999962500001,0.0,0.0,0.05263157894736842,3.457149028778076,10.791465759277344,0.000604565953835845,9.623896598815918,72.60012817382812,3.102240562438965,1.2571876630711565,5.302001953125,2.694166323635727e-05,3.31309484094291,27.658128587565443,1.8201908803592304,4.0,0.0,14.0,0.02564102564102564,0.0,0.0,0.02564102564102564,1.0,0.058823529411764705,0.0,0.0,0.0
P000709,P000709_S003,"Though West had not been able to afford many live instruments around the time of his debut album, the money from his commercial success enabled him to hire a string orchestra for his second album Late Registration.",1,4.756756756756757,37,4,0.5714285714285714,0.8648648648648649,0.6216216216216216,0.24324324324324326,0.16216216216216217,0.1891891891891892,0.10810810810810811,1.4999999975,0.0,0.02702702702702703,0.08108108108108109,3.637427806854248,11.539132118225098,0.0070146480575203896,9.08324909210205,138.22225952148438,3.013842821121216,1.845514347311156,10.083413124084473,1.4901272152201273e-05,5.989919758352524,71.97505954513508,2.4474312571250136,5.0,0.0,14.0,0.02564102564102564,0.0,0.0,0.02564102564102564,1.0,0.02702702702702703,1.0,0.3333333333333333,0.0
P000709,P000709_S004,"West collaborated with American film score composer Jon Brion, who served as the album's co-executive producer for several tracks.",1,5.142857142857143,21,5,0.7142857142857143,1.0,0.7619047619047619,0.38095238095238093,0.19047619047619047,0.14285714285714285,0.047619047619047616,1.999999995,0.047619047619047616,0.0,0.14285714285714285,3.4649527072906494,12.708086013793945,0.010763918049633503,9.626934051513672,86.62381744384766,3.1027300357818604,0.6884042071827801,6.1021904945373535,1.1920930376163597e-07,1.6700540237699841,17.89850938675228,1.2923057005871266,5.0,0.0,14.0,0.02564102564102564,0.0,0.0,0.02564102564102564,2.0,0.1111111111111111,1.0,0.3333333333333333,1.0
P000709,P000709_S005,"Although Brion had no prior experience in creating hip-hop records, he and West found that they could productively work together after their first afternoon in the studio where they discovered that neither confined his musical knowledge and vision to one specific genre.",0,5.255813953488372,43,6,0.8571428571428571,0.9069767441860465,0.5813953488372093,0.2558139534883721,0.16279069767441862,0.09302325581395349,0.11627906976744186,1.5714285691836736,0.0,0.023255813953488372,0.06976744186046512,4.078099250793457,13.715085983276367,0.11043933779001236,10.142169952392578,191.67066955566406,3.1846773624420166,1.7167822162033797,11.423253059387207,9.739873348735273e-05,6.538104053328179,82.40554637776222,2.5569716567314895,6.0,0.0,14.0,0.02564102564102564,0.0,0.0,0.02564102564102564,6.0,0.14634146341463414,1.0,1.3333333333333333,0.0
P000709,P000709_S006,"Late Registration sold over 2.3 million units in the United States alone by the end of 2005 and was considered by industry observers as the only successful major album release of the fall season, which had been plagued by steadily declining CD sales.",1,4.853658536585366,41,7,1.0,0.8536585365853658,0.6341463414634146,0.2926829268292683,0.17073170731707318,0.0975609756097561,0.0,1.7142857118367347,0.024390243902439025,0.0,0.12195121951219512,3.5383527278900146,11.989334106445312,0.001620528637431562,8.74047565460205,162.76422119140625,2.9564294815063477,1.5346641853281286,7.459799289703369,1.4543638826580718e-05,4.661407727222969,72.12921671042204,2.159029348393154,4.0,0.0,14.0,0.02564102564102564,0.0,0.0,0.02564102564102564,3.0,0.07317073170731707,0.0,0.6666666666666666,1.0
P000710,P000710_S000,"While West had encountered controversy a year prior when he stormed out of the American Music Awards of 2004 after losing Best New Artist, the rapper's first large-scale controversy came just days following Late Registration's release, during a benefit concert for Hurricane Katrina victims.",1,5.173913043478261,46,1,0.14285714285714285,0.8913043478260869,0.7391304347826086,0.391304347826087,0.13043478260869565,0.13043478260869565,0.021739130434782608,2.999999995,0.0,0.0,0.21739130434782608,3.801584243774414,11.655174255371094,0.058549631386995316,7.631084442138672,190.07920837402344,2.762441635131836,1.3111996707513136,10.459124565124512,4.291543518775143e-06,4.910851083840933,69.49358254981962,2.2160440166749695,2.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,3.0,0.07142857142857142,1.0,1.0,0.0
P000710,P000710_S001,"In September 2005, NBC broadcast A Concert for Hurricane Relief, and West was a featured speaker.",1,5.0,15,2,0.2857142857142857,0.9333333333333333,0.6666666666666666,0.4666666666666667,0.06666666666666667,0.13333333333333333,0.0,6.999999930000001,0.0,0.0,0.4,4.605020999908447,9.667539596557617,0.2051580399274826,8.359196662902832,82.890380859375,2.8912274837493896,1.7668726815777758,6.543601036071777,0.00048780415090732276,3.9674838021907597,33.57058094997774,1.9918543626959175,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.13333333333333333,1.0,0.3333333333333333,1.0
P000710,P000710_S002,"When West was presenting alongside actor Mike Myers, he deviated from the prepared script.",1,5.357142857142857,14,3,0.42857142857142855,1.0,0.7857142857142857,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.07142857142857142,1.6666666611111112,0.0,0.0,0.21428571428571427,4.668473720550537,9.591192245483398,0.5017910003662109,11.80709457397461,74.6955795288086,3.436145305633545,2.780902895651867,12.563715934753418,0.0014527258463203907,14.057137721076604,47.275349226081744,3.749284961306169,8.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.07142857142857142,1.0,0.3333333333333333,1.0
P000710,P000710_S003,Myers spoke next and continued to read the script.,0,4.555555555555555,9,4,0.5714285714285714,1.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.999999995,0.0,0.0,0.1111111111111111,5.0044965744018555,11.52808952331543,0.9686979055404663,10.36216926574707,50.04496383666992,3.2190322875976562,2.6736649594604387,12.144450187683105,0.00024244147061835974,12.77051093465733,26.736649594604387,3.573585165440629,8.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.2222222222222222,0.0,0.3333333333333333,1.0
P000710,P000710_S004,"Once it was West's turn to speak again, he said, ""George Bush doesn't care about black people.""",0,3.789473684210526,19,5,0.7142857142857143,1.0,0.7368421052631579,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.10526315789473684,2.3333333255555555,0.0,0.0,0.10526315789473684,3.030179500579834,11.44063949584961,0.0003854485403280705,7.87324857711792,66.66394805908203,2.8059308528900146,1.0462438253313626,6.698293209075928,4.768372718899627e-07,3.4318548331420122,27.202339458615427,1.8525266079444074,7.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.058823529411764705,1.0,0.6666666666666666,0.0
P000710,P000710_S005,"West's comment reached much of the United States, leading to mixed reactions; President Bush would later call it one of the most ""disgusting moments"" of his presidency.",0,4.857142857142857,28,6,0.8571428571428571,0.8928571428571429,0.6785714285714286,0.25,0.14285714285714285,0.17857142857142858,0.07142857142857142,1.749999995625,0.0,0.0,0.10714285714285714,3.0527918338775635,8.508052825927734,0.008949761278927326,7.452239513397217,103.794921875,2.729879140853882,0.9659114716441228,6.667971611022949,2.9206701583461836e-05,3.098966747709029,32.84099003590018,1.7603882377785387,7.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.037037037037037035,1.0,0.6666666666666666,1.0
P000710,P000710_S006,West raised further controversy in January 2006 when he posed on the cover of Rolling Stone wearing a crown of thorns.,1,4.65,20,7,1.0,0.95,0.65,0.3,0.2,0.1,0.05,1.4999999962500001,0.0,0.0,0.2,3.485304355621338,10.328683853149414,0.004593771882355213,10.199142456054688,76.67669677734375,3.1936097145080566,1.431497924023378,7.408807754516602,5.006915671401657e-05,4.8768737451746,31.492954328514315,2.2083644955429347,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.1,1.0,0.6666666666666666,1.0
P000711,P000711_S000,"Fresh off spending the previous year touring the world with U2 on their Vertigo Tour, West felt inspired to compose anthemic rap songs that could operate more efficiently in large arenas.",1,4.967741935483871,31,1,0.25,0.967741935483871,0.7096774193548387,0.25806451612903225,0.22580645161290322,0.16129032258064516,0.03225806451612903,1.14285714122449,0.0,0.0,0.0967741935483871,4.5228447914123535,13.533258438110352,0.11283033341169357,10.8609037399292,162.82241821289062,3.295588493347168,1.7267221062887557,6.977694511413574,0.0004269199853297323,4.731675899703413,58.70855161381769,2.175241572723226,3.0,0.0,14.0,0.04,0.0,0.0,0.04,2.0,0.06666666666666667,1.0,0.6666666666666666,0.0
P000711,P000711_S001,"To this end, West incorporated the synthesizer into his hip-hop production, utilized slower tempos, and experimented with electronic music and influenced by music of the 1980s.",1,5.2592592592592595,27,2,0.5,0.8888888888888888,0.5925925925925926,0.37037037037037035,0.14814814814814814,0.07407407407407407,0.037037037037037035,2.49999999375,0.0,0.0,0.07407407407407407,3.702017307281494,12.611088752746582,0.0015137653099372983,13.208531379699707,125.86859130859375,3.63435435295105,1.2500176694275345,6.644311904907227,2.8968277547392063e-05,3.5504515625714776,41.25058309110864,1.884264196595445,3.0,0.0,14.0,0.04,0.0,0.0,0.04,3.0,0.125,1.0,1.0,1.0
P000711,P000711_S002,"In addition to U2, West drew musical inspiration from arena rock bands such as The Rolling Stones and Led Zeppelin in terms of melody and chord progression.",1,4.703703703703703,27,3,0.75,0.9259259259259259,0.6666666666666666,0.4074074074074074,0.07407407407407407,0.18518518518518517,0.0,5.4999999725,0.037037037037037035,0.0,0.25925925925925924,3.4277758598327637,12.807943344116211,0.000743708573281765,11.849106788635254,102.8332748413086,3.4422531127929688,1.0258558573910892,8.574460983276367,1.3709161976294126e-05,4.473845032336344,29.74981986434159,2.1151465746695535,2.0,0.0,14.0,0.04,0.0,0.0,0.04,3.0,0.11538461538461539,0.0,0.0,0.0
P000711,P000711_S003,"To make his next effort, the third in a planned tetralogy of education-themed studio albums, more introspective and personal in lyricism, West listened to folk and country singer-songwriters Bob Dylan and Johnny Cash in hopes of developing methods to augment his wordplay and storytelling ability.",1,5.25531914893617,47,4,1.0,0.8085106382978723,0.6595744680851063,0.3829787234042553,0.14893617021276595,0.10638297872340426,0.0425531914893617,2.571428567755102,0.0,0.0,0.1276595744680851,4.221922874450684,11.695769309997559,0.020306667312979698,9.849111557006836,244.8715362548828,3.13832950592041,1.1690127866160958,11.16694450378418,4.768382950715022e-06,4.904035428623174,71.30977998358185,2.214505684938102,3.0,0.0,14.0,0.04,0.0,0.0,0.04,5.0,0.11627906976744186,1.0,1.6666666666666667,0.0
P000712,P000712_S000,"West's third studio album, Graduation, garnered major publicity when its release date pitted West in a sales competition against rapper 50 Cent's Curtis.",1,5.166666666666667,24,1,0.16666666666666666,0.9166666666666666,0.8333333333333334,0.5,0.08333333333333333,0.20833333333333334,0.041666666666666664,5.99999997,0.0,0.0,0.041666666666666664,4.817580699920654,11.048011779785156,0.006486433558166027,9.540514945983887,134.8922576904297,3.0887722969055176,2.0076576929087575,12.764677047729492,6.198902156029362e-06,9.086910259831447,60.229730787262724,3.0144502417242593,4.0,0.0,14.0,0.024390243902439025,0.0,0.0,0.024390243902439025,2.0,0.09090909090909091,1.0,0.3333333333333333,1.0
P000712,P000712_S001,"Upon their September 2007 releases, Graduation outsold Curtis by a large margin, debuting at number one on the U.S.",0,4.684210526315789,19,2,0.3333333333333333,1.0,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.05263157894736842,2.999999985,0.0,0.0,0.21052631578947367,3.574979305267334,9.730978012084961,0.005425372160971165,12.30130386352539,92.949462890625,3.507321357727051,1.981092318498413,10.931885719299316,7.891966379247606e-05,9.971894020648163,49.52730796246033,3.1578305877054524,4.0,0.0,14.0,0.024390243902439025,0.0,0.0,0.024390243902439025,1.0,0.058823529411764705,1.0,0.3333333333333333,1.0
P000712,P000712_S002,"Billboard 200 chart and selling 957,000 copies in its first week.",1,4.888888888888889,9,3,0.5,1.0,0.6666666666666666,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,400000000.0,0.0,0.0,0.1111111111111111,4.776899337768555,11.33140754699707,0.2194005399942398,15.583173751831055,71.65348815917969,3.9475529193878174,1.349526180466637,5.842807292938232,0.0016920568887144327,3.8070947704939244,20.242892706999555,1.9511777905905767,5.0,0.0,14.0,0.024390243902439025,0.0,0.0,0.024390243902439025,2.0,0.2222222222222222,0.0,0.0,0.0
P000712,P000712_S003,"Graduation once again continued the string of critical and commercial successes by West, and the album's lead single, ""Stronger"", garnered the rapper his third number-one hit.",0,5.071428571428571,28,4,0.6666666666666666,0.8928571428571429,0.6785714285714286,0.32142857142857145,0.07142857142857142,0.21428571428571427,0.03571428571428571,4.4999999775,0.0,0.0,0.03571428571428571,4.135824203491211,10.550399780273438,0.14325062930583954,7.395545959472656,144.75384521484375,2.719475269317627,1.2325718462011979,9.24501895904541,9.536747711536009e-07,4.6685565665316,44.372586463243124,2.1606842820115113,4.0,0.0,14.0,0.024390243902439025,0.0,0.0,0.024390243902439025,3.0,0.12,0.0,0.3333333333333333,1.0
P000712,P000712_S004,"""Stronger"", which samples French house duo Daft Punk, has been accredited to not only encouraging other hip-hop artists to incorporate house and electronica elements into their music, but also for playing a part in the revival of disco and electro-infused music in the late 2000s.",1,4.76595744680851,47,5,0.8333333333333334,0.8723404255319149,0.6808510638297872,0.3191489361702128,0.1702127659574468,0.1276595744680851,0.02127659574468085,1.87499999765625,0.0,0.02127659574468085,0.0425531914893617,3.542248010635376,13.678516387939453,0.0007830176036804914,11.917081832885742,205.45037841796875,3.4521126747131348,1.4701017594999397,10.918988227844238,2.229238634754438e-05,7.269788775813675,83.79580029149656,2.69625458290082,6.0,0.0,14.0,0.024390243902439025,0.0,0.0,0.024390243902439025,5.0,0.11904761904761904,0.0,0.6666666666666666,1.0
P000712,P000712_S005,"Ben Detrick of XXL cited the outcome of the sales competition between 50 Cent's Curtis and West's Graduation as being responsible for altering the direction of hip-hop and paving the way for new rappers who didn't follow the hardcore-gangster mold, writing, ""If there was ever a watershed moment to indicate hip-hop's changing direction, it may have come when 50 Cent competed with Kanye in 2007 to see whose album would claim superior sales.""",0,4.545454545454546,77,6,1.0,0.7922077922077922,0.6883116883116883,0.36363636363636365,0.22077922077922077,0.07792207792207792,0.03896103896103896,1.6470588225605536,0.012987012987012988,0.0,0.09090909090909091,3.9346749782562256,11.328604698181152,0.0002727136597968638,10.685970306396484,358.055419921875,3.2689402103424072,1.683405999408964,14.737714767456055,9.536747711536009e-07,7.573644021101111,159.9235699438516,2.752025439762705,3.0,0.0,14.0,0.024390243902439025,0.0,0.0,0.024390243902439025,7.0,0.1044776119402985,1.0,1.6666666666666667,1.0
P000713,P000713_S000,"West's life took a different direction when his mother, Donda West, died of complications from cosmetic surgery involving abdominoplasty and breast reduction in November 2007.",1,5.72,25,1,0.14285714285714285,0.96,0.76,0.44,0.12,0.16,0.04,3.6666666544444446,0.0,0.0,0.08,3.771052122116089,11.481904029846191,0.0002097863471135497,8.606403350830078,120.67366790771484,2.9336671829223633,1.3616262952393248,11.000003814697266,5.841272468387615e-06,5.184037885255472,49.018546628615695,2.2768482350072152,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,3.0,0.125,1.0,1.0,1.0
P000713,P000713_S001,"Months later, West and fiancée Alexis Phifer ended their engagement and their long-term intermittent relationship, which had begun in 2002.",1,5.285714285714286,21,2,0.2857142857142857,0.9047619047619048,0.7142857142857143,0.38095238095238093,0.14285714285714285,0.14285714285714285,0.09523809523809523,2.666666657777778,0.0,0.0,0.19047619047619047,4.165456295013428,15.970584869384766,0.006364908069372177,14.087616920471191,116.63277435302734,3.753347396850586,2.5938485184276487,10.753767013549805,4.529963462118758e-06,9.60263658737854,67.44006147911887,3.0988121252148444,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,4.0,0.2222222222222222,1.0,0.3333333333333333,1.0
P000713,P000713_S002,"The events profoundly affected West, who set off for his 2008 Glow in the Dark Tour shortly thereafter.",1,4.705882352941177,17,3,0.42857142857142855,0.9411764705882353,0.5882352941176471,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.11764705882352941,1.4999999925,0.0,0.0,0.23529411764705882,5.251044273376465,17.192995071411133,0.020336220040917397,18.828582763671875,99.76984405517578,4.339191436767578,1.6693934050981625,5.863424777984619,2.2530810383614153e-05,4.27517805229771,33.38786810196325,2.067650369936298,3.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.11764705882352941,1.0,0.3333333333333333,1.0
P000713,P000713_S003,"Purportedly because his emotions could not be conveyed through rapping, West decided to sing using the voice audio processor Auto-Tune, which would become a central part of his next effort.",1,5.032258064516129,31,4,0.5714285714285714,0.967741935483871,0.7096774193548387,0.2903225806451613,0.2903225806451613,0.06451612903225806,0.06451612903225806,0.9999999988888888,0.03225806451612903,0.0,0.06451612903225806,4.341461181640625,12.04022216796875,0.016665762290358543,11.320978164672852,164.97552490234375,3.364666223526001,1.9690052345811981,10.32181453704834,0.00019784738833550364,7.17767031129857,72.85319367950433,2.6791174500754105,3.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,3.0,0.10344827586206896,1.0,1.0,0.0
P000713,P000713_S004,"West had previously experimented with the technology on his debut album The College Dropout for the background vocals of ""Jesus Walks"" and ""Never Let Me Down.""",0,4.961538461538462,26,5,0.7142857142857143,0.9230769230769231,0.5769230769230769,0.34615384615384615,0.15384615384615385,0.0,0.07692307692307693,2.249999994375,0.0,0.0,0.23076923076923078,3.57733154296875,10.87120532989502,0.0027638589963316917,9.03709888458252,110.89727783203125,3.006176710128784,1.3658113577616007,5.461232662200928,3.4570753086882178e-06,2.680946598016331,43.70596344837122,1.6373596422339018,3.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.07692307692307693,0.0,0.0,0.0
P000713,P000713_S005,"Recorded mostly in Honolulu, Hawaii in three weeks, West announced his fourth album, 808s & Heartbreak, at the 2008 MTV Video Music Awards, where he performed its lead single, ""Love Lockdown"".",1,5.0,29,6,0.8571428571428571,0.9655172413793104,0.7241379310344828,0.41379310344827586,0.10344827586206896,0.10344827586206896,0.10344827586206896,3.999999986666667,0.0,0.0,0.20689655172413793,3.505924701690674,9.253118515014648,0.0017076447838917375,9.186827659606934,147.24884033203125,3.030977964401245,1.0308484204808421,5.565393447875977,4.529963462118758e-06,2.1394592364957856,44.326482080676215,1.46268904299437,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.03571428571428571,0.0,0.6666666666666666,1.0
P000713,P000713_S006,"Music audiences were taken aback by the uncharacteristic production style and the presence of Auto-Tune, which typified the pre-release response to the record.",0,5.32,25,7,1.0,0.88,0.64,0.44,0.12,0.04,0.0,3.6666666544444446,0.0,0.0,0.04,3.4361581802368164,12.061299324035645,0.010689499787986279,11.124457359313965,109.95706176757812,3.3353347778320312,0.9590582069395688,7.806161403656006,5.006802894058637e-06,3.6344061353464885,33.56703724288491,1.9064118483020631,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,3.0,0.14285714285714285,1.0,0.3333333333333333,1.0
P000714,P000714_S000,"808s & Heartbreak, which features extensive use of the eponymous Roland TR-808 drum machine and contains themes of love, loneliness, and heartache, was released by Island Def Jam to capitalize on Thanksgiving weekend in November 2008.",1,5.352941176470588,34,1,0.2,0.9411764705882353,0.7058823529411765,0.47058823529411764,0.17647058823529413,0.058823529411764705,0.0,2.666666662222222,0.0,0.0,0.17647058823529413,4.2003583908081055,10.890727996826172,0.016896462067961693,8.900558471679688,193.21649169921875,2.9833803176879883,1.1847763397064834,9.304733276367188,9.584885992808267e-05,3.6564427020239267,56.8692643059112,1.9121827062349264,2.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,4.0,0.125,0.0,1.0,1.0
P000714,P000714_S001,"Reviews were positive, though slightly more mixed than his previous efforts.",0,5.818181818181818,11,2,0.4,1.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.09090909090909091,1.9999999800000003,0.0,0.09090909090909091,0.09090909090909091,4.0625200271606445,6.99815559387207,0.6517252922058105,4.4963274002075195,52.81275939941406,2.1204545497894287,0.7408069546441906,2.7110965251922607,0.0023056005593389273,0.8930775998146951,9.630490410374478,0.9450278301799874,5.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,2.0,0.18181818181818182,1.0,0.3333333333333333,1.0
P000714,P000714_S002,"Despite this, the record's singles demonstrated outstanding chart performances.",0,6.8,10,3,0.6,1.0,0.7,0.5,0.1,0.1,0.0,4.999999950000001,0.0,0.0,0.1,5.5684428215026855,11.021997451782227,0.8763958811759949,8.897536277770996,61.252872467041016,2.9828739166259766,1.705396404691363,5.783749580383301,0.0008306375821121037,5.5724231389500956,22.170153260987718,2.360598046883479,6.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,1.0,0.1111111111111111,0.0,0.0,0.0
P000714,P000714_S003,"Upon its release, the lead single ""Love Lockdown"" debuted at number three on the Billboard Hot 100 and became a ""Hot Shot Debut"", while follow-up single ""Heartless"" performed similarly and became his second consecutive ""Hot Shot Debut"" by debuting at number four on the Billboard Hot 100.",1,4.869565217391305,46,4,0.8,0.6956521739130435,0.6086956521739131,0.30434782608695654,0.13043478260869565,0.15217391304347827,0.043478260869565216,2.3333333294444443,0.0,0.0,0.15217391304347827,2.841982364654541,10.658714294433594,0.0011244647903367877,8.0396146774292,179.04489135742188,2.835421323776245,0.6525895009249398,5.32319974899292,1.3113030945532955e-06,1.789928125606201,40.46054905734627,1.3378819550342254,7.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,4.0,0.09090909090909091,0.0,0.6666666666666666,1.0
P000714,P000714_S004,"While it was criticized prior to release, 808s & Heartbreak had a significant effect on hip-hop music, encouraging other rappers to take more creative risks with their productions.",0,5.178571428571429,28,5,1.0,0.9642857142857143,0.7142857142857143,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,1.333333331111111,0.0,0.0,0.07142857142857142,3.2482008934020996,13.795145034790039,0.00025102324434556067,9.126314163208008,110.43882751464844,3.0209789276123047,1.180724031164105,6.054452896118164,1.025205165205989e-05,2.783895494516195,41.32534109074368,1.6685009722850612,5.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,1.0,0.04,1.0,0.6666666666666666,0.0
P000715,P000715_S000,"In 2012, Rolling Stone journalist Matthew Trammell asserted that the record was ahead of its time and wrote, ""Now that popular music has finally caught up to it, 808s & Heartbreak has revealed itself to be Kanye’s most vulnerable work, and perhaps his most brilliant.""",1,4.7272727272727275,44,1,1.0,0.8636363636363636,0.6590909090909091,0.18181818181818182,0.22727272727272727,0.11363636363636363,0.11363636363636363,0.7999999992,0.0,0.0,0.13636363636363635,3.8704824447631836,13.819061279296875,0.01148434728384018,13.54345703125,220.61749267578125,3.6801435947418213,1.762814269053361,23.025850296020508,2.6226387490169145e-05,12.689160687751217,102.24322760509494,3.562184819426305,2.0,0.0,14.0,0.1111111111111111,0.0,0.0,0.1111111111111111,5.0,0.11627906976744186,0.0,1.0,1.0
P000716,P000716_S000,"West's controversial incident the following year at the 2009 MTV Video Music Awards was arguably his biggest controversy, and led to widespread outrage throughout the music industry.",1,5.518518518518518,27,1,0.25,0.8888888888888888,0.7037037037037037,0.37037037037037035,0.07407407407407407,0.2222222222222222,0.037037037037037035,4.999999975000001,0.0,0.0,0.14814814814814814,3.407538890838623,9.799981117248535,0.003568236017599702,6.999169826507568,98.8186264038086,2.645594358444214,1.0606290709824935,8.053359031677246,1.7881409348774469e-06,3.742613658774166,32.8795012004573,1.9345835879522408,2.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,2.0,0.07692307692307693,0.0,0.3333333333333333,1.0
P000716,P000716_S001,"During the ceremony, West crashed the stage and grabbed the microphone from winner Taylor Swift in order to proclaim that, instead, Beyoncé's video for ""Single Ladies (Put a Ring on It)"", nominated for the same award, was ""one of the best videos of all time"".",1,4.369565217391305,46,2,0.5,0.8695652173913043,0.5652173913043478,0.30434782608695654,0.15217391304347827,0.08695652173913043,0.021739130434782608,1.9999999971428573,0.0,0.0,0.13043478260869565,3.227959156036377,10.72113037109375,0.013115094974637032,8.099770545959473,177.53775024414062,2.8460094928741455,0.876792571110775,8.519844055175781,2.2649790025752736e-06,2.9670143625798433,52.6075542666465,1.722502354883686,5.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,3.0,0.06666666666666667,1.0,1.6666666666666667,1.0
P000716,P000716_S002,He was subsequently withdrawn from the remainder of the show for his actions.,0,4.923076923076923,13,3,0.75,0.9230769230769231,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.0,0.15384615384615385,1.4999999925,0.0,0.0,0.07692307692307693,3.4928157329559326,8.368217468261719,0.04065737500786781,7.950704574584961,45.4066047668457,2.819699287414551,1.3214753661980336,5.94909143447876,8.929174509830773e-05,4.044356781844088,18.50065512677247,2.0110586221798927,3.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,1.0,0.07692307692307693,0.0,0.0,0.0
P000716,P000716_S003,"West's tour with Lady Gaga was cancelled in response to the controversy, and it was suggested that the incident was partially responsible for 808s & Heartbreak's lack of nominations at the 52nd Grammy Awards.",1,4.714285714285714,35,4,1.0,0.8285714285714286,0.6571428571428571,0.2857142857142857,0.14285714285714285,0.2,0.02857142857142857,1.9999999960000001,0.0,0.0,0.08571428571428572,3.0918288230895996,13.70910930633545,0.000910225382540375,9.952287673950195,123.67315673828125,3.154724597930908,0.8135667245361717,6.608368396759033,4.410753263073275e-06,2.2696931936831,34.16980243051921,1.5065500966390397,3.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,3.0,0.0967741935483871,0.0,0.3333333333333333,1.0
P000717,P000717_S000,"Following the highly publicized incident, West took a brief break from music and threw himself into fashion, only to hole up in Hawaii for the next few months writing and recording his next album.",1,4.705882352941177,34,1,0.25,0.9117647058823529,0.6176470588235294,0.23529411764705882,0.20588235294117646,0.11764705882352941,0.058823529411764705,1.14285714122449,0.0,0.0,0.08823529411764706,3.5337185859680176,13.334424018859863,0.07617907226085663,10.700374603271484,127.2138671875,3.2711427211761475,0.9749760613213349,6.493938446044922,3.83861297450494e-05,2.9809409831091003,36.07411426888939,1.726540177090907,4.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,3.0,0.08823529411764706,1.0,1.0,0.0
P000717,P000717_S001,"Importing his favorite producers and artists to work on and inspire his recording, West kept engineers behind the boards 24 hours a day and slept only in increments.",0,4.962962962962963,27,2,0.5,0.8888888888888888,0.5925925925925926,0.2962962962962963,0.18518518518518517,0.07407407407407407,0.07407407407407407,1.5999999968,0.0,0.0,0.07407407407407407,4.827245235443115,10.979958534240723,0.0008930747280828655,10.298373222351074,144.81735229492188,3.2091078758239746,2.5512739928998407,12.669974327087402,0.0003560222976375371,12.541706145646137,84.19204176569474,3.54142713403031,5.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,4.0,0.14814814814814814,1.0,1.0,0.0
